video_id,comment_id,sentiment_category,user_scenario,user_question,user_suggestion,positive_cluster_theme,negative_cluster_theme,scenario_cluster_theme,question_cluster_theme,suggestion_cluster_theme
vdKeRm9,cKzpc3XBd,5.0,0.0,0.0,0.0,,,,,
vwK0Ro5,cKztJ9-LW,5.0,0.0,0.0,0.0,,,,,
v5cquLT,cL0ICIEzI,2.0,1.0,0.0,0.0,,languages translations language nt hope internet struggled translator great feature,meetings work lectures business perfect transcription language great translator nt,,
vIiTZO1,cL3n1ngMC,5.0,0.0,0.0,0.0,,,,,
vdKeRm9,cL3qHpiUX,4.0,0.0,0.0,0.0,,,,,
vyTFg05,cL4N4RRJm,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cL4d379tF,5.0,0.0,0.0,0.0,,,,,
v4wSOpe,cL5Ek3HQU,2.0,0.0,0.0,0.0,,phone app battery device life buy longer design nt apps,,,
vKS-ol0,cL5vyjyeB,5.0,0.0,0.0,0.0,,,,,
vc_of-A,cL6PDVNf1,5.0,0.0,0.0,0.0,,,,,
vIUVexk,cL7C8smwk,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cL7Hxm0OM,5.0,0.0,0.0,0.0,,,,,
vTOfPvS,cL7k3jVxv,3.0,1.0,0.0,1.0,translator love languages language amazing translation great transcription feature translate,languages translations language nt hope internet struggled translator great feature,meetings work lectures business perfect transcription language great translator nt,,languages feature hope translation translator add great love make speed
vIiTZO1,cL7rfK6WF,5.0,0.0,0.0,0.0,,,,,
vlbVrtw,cL7ug0bcT,5.0,0.0,0.0,0.0,,,,,
vdKeRm9,cL87lgqVq,5.0,0.0,0.0,0.0,,,,,
vyumcj7,cLA0WN363,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
vr_LT5A,cLBRUUJ91,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,meetings work lectures business perfect transcription language great translator nt,,
vdzrIP2,cLB_nt8jK,3.0,0.0,0.0,1.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,翻訳 機 少し もっと たら 機能 いい 音声 改善 もう
vKS-ol0,cLC_9X0lf,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vb-Daa_,cLCcjUI_U,5.0,0.0,0.0,0.0,,,,,
vOU2rJb,cLDRVgF3d,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
vIiTZO1,cLDdSM0-6,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cLDv946T5,5.0,0.0,0.0,0.0,,,,,
vz0mnPd,cLGm1utXH,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
v4Htv2Q,cLHwjC00U,5.0,0.0,0.0,0.0,,,,,
vdKeRm9,cLIRiiYva,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vKJ2vqX,cLJ2hvJzw,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cLKHqhoTo,1.0,0.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,,,
vIiTZO1,cLNjV-L6l,5.0,0.0,0.0,0.0,,,,,
vlbVrtw,cLNv81MN_,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cLOOvOVzA,5.0,0.0,0.0,0.0,,,,,
vzFysYU,cLOzZAbBP,4.0,1.0,1.0,0.0,,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,warranty battery internet device phone offline long work connection mobile,
vIiTZO1,cLPvVpzne,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cLRYnoy9e,5.0,0.0,0.0,0.0,,,,,
v7lX8Ro,cLSKerB13,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
vyTFg05,cLTDpv_15,5.0,0.0,0.0,0.0,,,,,
vnK5t9y,cLTW4MS-n,5.0,0.0,0.0,0.0,,,,,
vB0lLSM,cLTb20HmY,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cLTsmZIp1,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cLVHhikhS,5.0,0.0,0.0,0.0,,,,,
vmsHv2Z,cLVdwZmfw,2.0,0.0,1.0,0.0,,phone app battery device life buy longer design nt apps,,price buy work app features part kosztuje gdzie nt cost,
vc_of-A,cLWE8CHGH,3.0,0.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,
vdzrIP2,cLWYZM0cm,3.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vmsHv2Z,cLWlUai_D,2.0,0.0,0.0,1.0,,phone app battery device life buy longer design nt apps,,,battery life longer trips lasted long design great sleek day
vnK5t9y,cLX48Z91R,5.0,0.0,0.0,0.0,,,,,
vb-Daa_,cLXCVLDhK,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vwm_9ft,cLXGW11fu,5.0,0.0,0.0,0.0,,,,,
v7lX8Ro,cLYUtcuwO,4.0,0.0,1.0,0.0,,,,noisy environments noise voice recognition device audio recording mp make,
vgIr-dG,cLaf8Ltsz,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cLcP6ICue,5.0,0.0,0.0,0.0,,,,,
vKS-ol0,cLcrsfLMV,2.0,0.0,0.0,0.0,,xfaiyx smart translator recorder translators design great battery jest price,,,
vnK5t9y,cLcsR-SMP,3.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,
vIiTZO1,cLdbHJWZN,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cLec3jd1K,5.0,0.0,0.0,0.0,,,,,
vusOhpE,cLer7fcQD,5.0,0.0,0.0,0.0,,,,,
vOREHMM,cLf2GYSgY,4.0,0.0,0.0,0.0,,,,,
vgIr-dG,cLfT9O72G,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cLg-szLuG,5.0,0.0,0.0,0.0,,,,,
vc_of-A,cLkm5XcOV,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cLkxiZIA-,5.0,0.0,0.0,0.0,,,,,
vjEBu9W,cLl1VeO1R,2.0,1.0,0.0,0.0,,xfaiyx smart translator recorder translators design great battery jest price,xfaiyx translator smart super trip offline support helpful conversations travel,,
vKJ2vqX,cLlC1i6Zo,1.0,0.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,,,
vz-3GxD,cLm6UizEz,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vyTFg05,cLme1ZZtn,2.0,0.0,0.0,1.0,,audio quality noisy environments nt voice clear feature recording noise,,,recorder smart xfaiyx recordings storage cloud directly feature transcription app
vlbVrtw,cLnhuFV4y,5.0,0.0,0.0,0.0,,,,,
vKJ2vqX,cLopKTj2h,5.0,0.0,0.0,0.0,,,,,
vyumcj7,cLqd7cLYB,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,meetings work lectures business perfect transcription language great translator nt,,
vKS-ol0,cLqunaEPC,4.0,0.0,0.0,0.0,,,,,
vytrCKr,cLrKL25Sg,1.0,0.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,,,
vnK5t9y,cLsBDK5oy,5.0,0.0,0.0,0.0,,,,,
vvyoPyo,cLtFqAFtZ,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cLuGsRbEV,5.0,0.0,0.0,0.0,,,,,
vVS_NZR,cLvfK8RbL,4.0,0.0,0.0,1.0,,,,,翻訳 機 少し もっと たら 機能 いい 音声 改善 もう
vgIr-dG,cLy4zf_MF,5.0,0.0,0.0,0.0,,,,,
vB0lLSM,cLyTLcMLb,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cLy_gakqH,5.0,0.0,0.0,0.0,,,,,
vdbLgWS,cLzfnN8Vx,2.0,0.0,0.0,1.0,,phone app battery device life buy longer design nt apps,,,app design device sleek compact interface easier version screen larger
v-ox8Uw,cM42P1WLH,4.0,1.0,1.0,0.0,,,meetings work lectures business perfect transcription language great translator nt,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vyTFg05,cM5Wl1Ec3,5.0,0.0,0.0,0.0,,,,,
vnK5t9y,cM7EXZpiK,5.0,0.0,0.0,0.0,,,,,
vnK5t9y,cM88MLZQH,1.0,0.0,0.0,1.0,translator love languages language amazing translation great transcription feature translate,,,,翻訳 機 少し もっと たら 機能 いい 音声 改善 もう
vyTFg05,cM8lVKlYq,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cM9SHN8Pi,5.0,0.0,0.0,0.0,,,,,
vzFysYU,cM9w0prwp,5.0,0.0,0.0,0.0,,,,,
vUfYwzN,cMADS4rf_,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vgIr-dG,cMBS_L4GM,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cMCin9yIB,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cMDxdWlqy,5.0,0.0,0.0,0.0,,,,,
vZBnD1J,cMEU1doUT,1.0,0.0,1.0,0.0,device buy great recorder cool love compact nice design battery,,,price buy work app features part kosztuje gdzie nt cost,
vKJ2vqX,cMFqc3ETv,1.0,0.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,,,
vB0lLSM,cMGfDYhtr,2.0,0.0,0.0,1.0,,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,翻訳 機 少し もっと たら 機能 いい 音声 改善 もう
vvyoPyo,cMIrdny-w,4.0,0.0,0.0,0.0,,,,,
vgIr-dG,cMJ2KWTzM,5.0,0.0,0.0,0.0,,,,,
vJAQbN9,cMLUtC6oH,4.0,0.0,0.0,0.0,,,,,
vnK5t9y,cMMSgaa_J,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vz-3GxD,cMObc9_Sb,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cMOlDz3Cy,5.0,0.0,0.0,0.0,,,,,
v4wSOpe,cMRQv6aeh,3.0,0.0,0.0,1.0,translator love languages language amazing translation great transcription feature translate,languages translations language nt hope internet struggled translator great feature,,,languages feature hope translation translator add great love make speed
v4wSOpe,cMRdJBWsS,5.0,0.0,0.0,0.0,,,,,
vwm_9ft,cMT7lxVRX,5.0,0.0,0.0,0.0,,,,,
vc_of-A,cMTjmpE58,5.0,0.0,0.0,0.0,,,,,
vyumcj7,cMUP_8pK_,2.0,0.0,0.0,0.0,,google translate translator phone übersetzer translation free 😂 app handy,,,
vhLcap1,cMUVPwTvf,2.0,0.0,0.0,1.0,,price nt euro teuer high bit preis gut design parece,,,app design device sleek compact interface easier version screen larger
vB0lLSM,cMUorUP4D,5.0,0.0,0.0,0.0,,,,,
vwK0Ro5,cMX6adjqS,3.0,0.0,1.0,0.0,device buy great recorder cool love compact nice design battery,phone app battery device life buy longer design nt apps,,noisy environments noise voice recognition device audio recording mp make,
vjEBu9W,cM_njxPnJ,5.0,0.0,0.0,0.0,,,,,
vOREHMM,cMbHrcc_R,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vIiTZO1,cMcN_IMCx,5.0,0.0,0.0,0.0,,,,,
vmsHv2Z,cMgznCMGF,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,meetings work lectures business perfect transcription language great translator nt,,
v7lX8Ro,cMjZGYpGl,3.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,audio quality noisy environments nt voice clear feature recording noise,,,
vgIr-dG,cMkdnYJfi,1.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,,
vyTFg05,cMlfW-onw,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cMlx3xL4m,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cMm0sFjoj,5.0,0.0,0.0,0.0,,,,,
vTOfPvS,cMnB24snk,2.0,1.0,0.0,1.0,,audio quality noisy environments nt voice clear feature recording noise,recorder smart xfaiyx recording audio interviews perfect great battery quality,,audio voice environments recognition noise noisy quality improve feature cancellation
vKS-ol0,cMnFs5Ha9,3.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,languages translations language nt hope internet struggled translator great feature,,,
vgmyU_t,cMoe4SF5G,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vB0lLSM,cMqGWv7pL,1.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,,
vRoMHNQ,cMsI3IeYr,4.0,1.0,1.0,0.0,,,trip battery perfect travel love life design trips device 🥰,warranty battery internet device phone offline long work connection mobile,
vgIkaeR,cMup2UWCG,5.0,0.0,0.0,0.0,,,,,
vOREHMM,cMvRA43Bg,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vyTFg05,cMwP1ztyc,5.0,0.0,0.0,0.0,,,,,
v4wSOpe,cMwSBToG9,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
vOU2rJb,cMwssKnQw,2.0,1.0,0.0,0.0,,xfaiyx smart translator recorder translators design great battery jest price,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
vIiTZO1,cN0TUt5xb,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cN1_wMlgF,5.0,0.0,0.0,0.0,,,,,
vjEBu9W,cN2sO1Oq5,5.0,0.0,0.0,0.0,,,,,
vwm_9ft,cN4IT0zv8,5.0,0.0,0.0,0.0,,,,,
vc_of-A,cN5477MdH,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cN6cFOSYy,5.0,0.0,0.0,0.0,,,,,
v3-vK-4,cN8lwOp9V,5.0,0.0,0.0,0.0,,,,,
vJAQbN9,cN8p_ESzq,4.0,0.0,0.0,0.0,,,,,
vyTFg05,cN93bBeZo,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cN9JgQeHt,5.0,0.0,0.0,0.0,,,,,
vvyoPyo,cN9SK06jM,3.0,1.0,0.0,1.0,trip abroad travel perfect trips super love europe viaje traveling,phone app battery device life buy longer design nt apps,trip battery perfect travel love life design trips device 🥰,,battery life longer trips lasted long design great sleek day
vOU2rJb,cN9Zx20gO,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
vIiTZO1,cNAZ-p-00,5.0,0.0,0.0,0.0,,,,,
vyumcj7,cNEBhuEYi,4.0,0.0,1.0,0.0,,,,translator translation google translate 翻訳 übersetzer offline translations support buy,
vz0mnPd,cNGa43y60,1.0,0.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,,,
vtFQ8Km,cNGd3artj,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
vyTFg05,cNGtYBVFo,5.0,0.0,0.0,0.0,,,,,
vUG_xbR,cNH6IVtFi,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vVS_NZR,cNJ5WyYN3,3.0,0.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,languages translations language nt hope internet struggled translator great feature,,,
vMSQja0,cNJdZDJxw,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vz-3GxD,cNPdcI0xT,5.0,0.0,0.0,0.0,,,,,
vusOhpE,cNSB8ZxE4,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vTOfPvS,cNSFFOhcC,5.0,0.0,0.0,0.0,,,,,
vytrCKr,cNT1uvuPP,3.0,1.0,0.0,1.0,trip abroad travel perfect trips super love europe viaje traveling,phone app battery device life buy longer design nt apps,trip battery perfect travel love life design trips device 🥰,,battery life longer trips lasted long design great sleek day
vb-Daa_,cNTQzQUZC,3.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,xfaiyx smart translator recorder translators design great battery jest price,xfaiyx translator smart super trip offline support helpful conversations travel,,
vhIxU0L,cNTvwP9aM,5.0,0.0,0.0,0.0,,,,,
v-ox8Uw,cNU6gpNS4,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
vlbVrtw,cNV8TzY7G,5.0,0.0,0.0,0.0,,,,,
vTOfPvS,cNVBt4MzI,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
v4Htv2Q,cNWP7AF05,3.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vKJ2vqX,cNXLUdpek,5.0,0.0,0.0,0.0,,,,,
vb-Daa_,cNXsrdREV,5.0,0.0,0.0,0.0,,,,,
vcU7cYQ,cNXuilQH3,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vgIr-dG,cNY7xHUFG,5.0,0.0,0.0,0.0,,,,,
vlbVrtw,cNZjc8U-p,5.0,0.0,0.0,0.0,,,,,
vJOK_jc,cN_qpbpz0,2.0,1.0,0.0,0.0,,languages translations language nt hope internet struggled translator great feature,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
vz-3GxD,cNaDyKpMX,5.0,0.0,0.0,0.0,,,,,
vgmyU_t,cNa_HhIKq,4.0,0.0,1.0,0.0,,,,translator translation google translate 翻訳 übersetzer offline translations support buy,
vjqfJjv,cNazXB5wK,2.0,0.0,0.0,1.0,,audio quality noisy environments nt voice clear feature recording noise,,,audio voice environments recognition noise noisy quality improve feature cancellation
vhLcap1,cNbJA7WHX,4.0,1.0,1.0,0.0,,,trip battery perfect travel love life design trips device 🥰,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vdbLgWS,cNdMKDfZX,5.0,0.0,0.0,0.0,,,,,
v95aInR,cNeSzNRAo,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vOU2rJb,cNgGQxq3B,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cNgbnurUk,5.0,0.0,0.0,0.0,,,,,
vRoMHNQ,cNh5A5Mof,5.0,0.0,0.0,0.0,,,,,
vMULQIS,cNjUV7zfi,5.0,0.0,0.0,0.0,,,,,
vOqoEVw,cNkXMtcD6,3.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,price nt euro teuer high bit preis gut design parece,,,
vmsHv2Z,cNlQz7uBV,5.0,0.0,0.0,0.0,,,,,
v7lX8Ro,cNlTI1iDR,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
vB0lLSM,cNlcMMxeG,5.0,0.0,0.0,0.0,,,,,
vB0lLSM,cNlfbSlOC,1.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,,
vgIr-dG,cNpHNcfHj,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cNpbtQ_Iv,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cNqWVnG7H,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cNqb8sOrs,5.0,0.0,0.0,0.0,,,,,
v4wSOpe,cNsuqrLOE,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
vIiTZO1,cNtBz5Jf_,1.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,,
vgIr-dG,cNtMMDWFE,5.0,0.0,0.0,0.0,,,,,
vlbVrtw,cNvxi_jtW,5.0,0.0,0.0,0.0,,,,,
v0nP_KB,cNxbIvia7,2.0,0.0,0.0,0.0,,price nt euro teuer high bit preis gut design parece,,,
vHahKrc,cNyaQF0G9,1.0,0.0,1.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vdbLgWS,cO6N6QR36,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
v7lX8Ro,cO6rL0ld8,1.0,1.0,1.0,0.0,device buy great recorder cool love compact nice design battery,,meetings work lectures business perfect transcription language great translator nt,noisy environments noise voice recognition device audio recording mp make,
v4wSOpe,cO7BtGTgj,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vOqoEVw,cO7XefJtP,3.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,
vZBnD1J,cO8BI5k6z,2.0,0.0,0.0,0.0,,google translate translator phone übersetzer translation free 😂 app handy,,,
v-ox8Uw,cO8OzIwJH,4.0,0.0,0.0,0.0,,,,,
v-ox8Uw,cO8P4FkHI,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
v-ox8Uw,cO8RtqLsX,2.0,0.0,0.0,0.0,,price nt euro teuer high bit preis gut design parece,,,
vIiTZO1,cO9SjNKrh,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,meetings work lectures business perfect transcription language great translator nt,,
vJAQbN9,cOE_xs_VW,2.0,1.0,0.0,0.0,,languages translations language nt hope internet struggled translator great feature,trip battery perfect travel love life design trips device 🥰,,
vMULQIS,cOGj48U3D,5.0,0.0,0.0,0.0,,,,,
vdbLgWS,cOHJkPWXS,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vgIr-dG,cOHbKnxWW,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cOHtVDEe1,5.0,0.0,0.0,0.0,,,,,
v3-vK-4,cOK2-BK_w,3.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vJAQbN9,cOKFVFsMg,2.0,0.0,0.0,0.0,,google translate translator phone übersetzer translation free 😂 app handy,,,
vgIr-dG,cOLPcXaaj,5.0,0.0,0.0,0.0,,,,,
vnK5t9y,cONrsu4D6,3.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,
vgIr-dG,cOPG8-0ib,5.0,0.0,0.0,0.0,,,,,
vjEBu9W,cOPNNyMMC,4.0,1.0,1.0,0.0,,,xfaiyx translator smart super trip offline support helpful conversations travel,xfaiyx translator smart offline super support helpful wäre languages czy,
vytrCKr,cOPlwwnB_,2.0,0.0,1.0,0.0,,google translate translator phone übersetzer translation free 😂 app handy,,translator translation google translate 翻訳 übersetzer offline translations support buy,
vdKeRm9,cOQp_ENWB,2.0,0.0,0.0,0.0,,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,
vz-3GxD,cORHEvSm6,5.0,0.0,0.0,0.0,,,,,
v129LuD,cORM-IGfj,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cORT-L4w-,5.0,0.0,0.0,0.0,,,,,
vJOK_jc,cOSxw_I7f,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cOTru-aZp,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cOWcJS7LJ,5.0,0.0,0.0,0.0,,,,,
vJAQbN9,cOXCgyy5N,4.0,0.0,1.0,0.0,,,,translator translation google translate 翻訳 übersetzer offline translations support buy,
vyumcj7,cOXLZaVaZ,2.0,0.0,0.0,0.0,,google translate translator phone übersetzer translation free 😂 app handy,,,
vJOK_jc,cOXMJQbVU,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
v2cabia,cOXmU8XDQ,5.0,0.0,0.0,0.0,,,,,
vdbLgWS,cOZDNn7Dp,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,meetings work lectures business perfect transcription language great translator nt,,
vlbVrtw,cO_W36_P3,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cO_sWYpSc,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vmsHv2Z,cOa6KWu96,2.0,0.0,0.0,0.0,,audio quality noisy environments nt voice clear feature recording noise,,,
vJAQbN9,cOc2eUrF4,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,cOc3Bf0jr,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cOcPHQM1A,5.0,0.0,0.0,0.0,,,,,
vMSQja0,cOcoJ3fMv,5.0,0.0,0.0,0.0,,,,,
vJOK_jc,cOduMn_d5,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cOfx6HXJA,5.0,0.0,0.0,0.0,,,,,
vmsHv2Z,cOjUKc996,4.0,1.0,1.0,0.0,,,trip battery perfect travel love life design trips device 🥰,noisy environments noise voice recognition device audio recording mp make,
vgIr-dG,cOkRtnKpQ,5.0,0.0,0.0,0.0,,,,,
vjEBu9W,cOkU_pUrT,2.0,0.0,0.0,0.0,,price nt euro teuer high bit preis gut design parece,,,
vc_of-A,cOmp4uC3p,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cOoMbNNjT,5.0,0.0,0.0,0.0,,,,,
v5cquLT,cOogsT1HT,3.0,0.0,1.0,0.0,translator love languages language amazing translation great transcription feature translate,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,translator translation google translate 翻訳 übersetzer offline translations support buy,
